path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,voice_paths,voice_type0_paths
"Dickson,_Ellen/_/Destiny",Destiny,5107056,"Dickson,_Ellen",Ellen Dickson,Female,English ballad composer,1,4,"../Lieder/scores/Dickson,_Ellen/_/Destiny/lc6601006.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Dickson,_Ellen/_/Destiny/lc6601006.mid_voice.mid']","../../author-profiling/train data/voice scores/Dickson,_Ellen/_/Destiny/lc6601006.mid_voice_type0.mid"
"Warlock,_Peter/Songs/04_Take,_o_take_those_lips_away","Take, o take those lips away",5103527,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Songs/04_Take,_o_take_those_lips_away/lc6196804.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/04_Take,_o_take_those_lips_away/lc6196804.mid_voice.mid']","../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/04_Take,_o_take_those_lips_away/lc6196804.mid_voice_type0.mid"
"Butterworth,_George/Bredon_Hill_and_Other_Songs/5_With_Rue_my_Heart_is_Laden",With Rue my Heart is Laden,5103551,"Butterworth,_George",George Butterworth,Male,English composer,3,12,"../Lieder/scores/Butterworth,_George/Bredon_Hill_and_Other_Songs/5_With_Rue_my_Heart_is_Laden/lc6379750.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Butterworth,_George/Bredon_Hill_and_Other_Songs/5_With_Rue_my_Heart_is_Laden/lc6379750.mid_voice.mid']","../../author-profiling/train data/voice scores/Butterworth,_George/Bredon_Hill_and_Other_Songs/5_With_Rue_my_Heart_is_Laden/lc6379750.mid_voice_type0.mid"
"Butterworth,_George/6_Songs_from_A_Shropshire_Lad/6_Is_my_team_ploughing",Is my team ploughing?,5103550,"Butterworth,_George",George Butterworth,Male,English composer,3,12,"../Lieder/scores/Butterworth,_George/6_Songs_from_A_Shropshire_Lad/6_Is_my_team_ploughing/lc6214848.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Butterworth,_George/6_Songs_from_A_Shropshire_Lad/6_Is_my_team_ploughing/lc6214848.mid_voice.mid']","../../author-profiling/train data/voice scores/Butterworth,_George/6_Songs_from_A_Shropshire_Lad/6_Is_my_team_ploughing/lc6214848.mid_voice_type0.mid"
"Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden",Es duften süss die Linden,5103369,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden/lc6171433.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden/lc6171433.mid_voice.mid']","../../author-profiling/train data/voice scores/Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden/lc6171433.mid_voice_type0.mid"
"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.9/6_Die_Mainacht",Die Mainacht,5016683,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.9/6_Die_Mainacht/lc4986030.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.9/6_Die_Mainacht/lc4986030.mid_voice.mid']","../../author-profiling/train data/voice scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.9/6_Die_Mainacht/lc4986030.mid_voice_type0.mid"
"Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/5_Noch_ein_Bergmannslied",Noch ein Bergmannslied,5002042,"Reichardt,_Louise",Louise Reichardt,Female,German composer,4,43,"../Lieder/scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/5_Noch_ein_Bergmannslied/lc5092612.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/5_Noch_ein_Bergmannslied/lc5092612.mid_voice.mid']","../../author-profiling/train data/voice scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/5_Noch_ein_Bergmannslied/lc5092612.mid_voice_type0.mid"
"Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon",The Woodpigeon,5103535,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon/lc6420897.mid","['voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon/lc6420897.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon/lc6420897.mid_voice_type0.mid"
"Holmès,_Augusta_Mary_Anne/Les_Sérénades/2_Sérénade_d’été",Sérénade d’été,5001685,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/2_Sérénade_d’été/lc5669853.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/2_Sérénade_d’été/lc5669853.mid_voice.mid']","../../author-profiling/train data/voice scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/2_Sérénade_d’été/lc5669853.mid_voice_type0.mid"
"Schumann,_Clara/6_Lieder,_Op.23/1_Was_weinst_du,_Blümlein","Was weinst du, Blümlein",5097034,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.23/1_Was_weinst_du,_Blümlein/lc5133647.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schumann,_Clara/6_Lieder,_Op.23/1_Was_weinst_du,_Blümlein/lc5133647.mid_voice.mid']","../../author-profiling/train data/voice scores/Schumann,_Clara/6_Lieder,_Op.23/1_Was_weinst_du,_Blümlein/lc5133647.mid_voice_type0.mid"
"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe",Juchhe,5106653,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe/lc6576011.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe/lc6576011.mid_voice.mid']","../../author-profiling/train data/voice scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe/lc6576011.mid_voice_type0.mid"
"Schumann,_Robert/5_Lieder_und_Gesänge,_Op.127/2_Dein_Angesicht",Dein Angesicht,5109333,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/5_Lieder_und_Gesänge,_Op.127/2_Dein_Angesicht/lc6834542.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schumann,_Robert/5_Lieder_und_Gesänge,_Op.127/2_Dein_Angesicht/lc6834542.mid_voice.mid']","../../author-profiling/train data/voice scores/Schumann,_Robert/5_Lieder_und_Gesänge,_Op.127/2_Dein_Angesicht/lc6834542.mid_voice_type0.mid"
"Schubert,_Franz/4_Lieder,_Op.96/1_Die_Sterne,_D.939","Die Sterne, D.939",5106080,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Lieder,_Op.96/1_Die_Sterne,_D.939/lc6485233.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schubert,_Franz/4_Lieder,_Op.96/1_Die_Sterne,_D.939/lc6485233.mid_voice.mid']","../../author-profiling/train data/voice scores/Schubert,_Franz/4_Lieder,_Op.96/1_Die_Sterne,_D.939/lc6485233.mid_voice_type0.mid"
"Reichardt,_Louise/12_Gesänge,_Op.3/03_Die_Blume_der_Blumen",Die Blume der Blumen,5001966,"Reichardt,_Louise",Louise Reichardt,Female,German composer,4,43,"../Lieder/scores/Reichardt,_Louise/12_Gesänge,_Op.3/03_Die_Blume_der_Blumen/lc5001980.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Gesänge,_Op.3/03_Die_Blume_der_Blumen/lc5001980.mid_voice.mid']","../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Gesänge,_Op.3/03_Die_Blume_der_Blumen/lc5001980.mid_voice_type0.mid"
"Elgar,_Edward/7_Lieder/2_Queen_Mary’s_Song",Queen Mary’s Song,5103577,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/7_Lieder/2_Queen_Mary’s_Song/lc6236150.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Elgar,_Edward/7_Lieder/2_Queen_Mary’s_Song/lc6236150.mid_voice.mid']","../../author-profiling/train data/voice scores/Elgar,_Edward/7_Lieder/2_Queen_Mary’s_Song/lc6236150.mid_voice_type0.mid"
"Haydn,_Joseph/10_Canzonets/08_O_tuneful_Voice,_Hob.XXVIa42","O tuneful Voice, Hob.XXVIa:42",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/08_O_tuneful_Voice,_Hob.XXVIa42/lc6474359.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Haydn,_Joseph/10_Canzonets/08_O_tuneful_Voice,_Hob.XXVIa42/lc6474359.mid_voice.mid']","../../author-profiling/train data/voice scores/Haydn,_Joseph/10_Canzonets/08_O_tuneful_Voice,_Hob.XXVIa42/lc6474359.mid_voice_type0.mid"
"Lang,_Josephine/Lieder_des_Leids,_Op.29/3_Gib_dich_dahin_in_Gottes_Sinn",Gib dich dahin in Gottes Sinn,5102501,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/3_Gib_dich_dahin_in_Gottes_Sinn/lc6085883.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/3_Gib_dich_dahin_in_Gottes_Sinn/lc6085883.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/3_Gib_dich_dahin_in_Gottes_Sinn/lc6085883.mid_voice_type0.mid"
"Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils",To Daffodils,5103561,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils/lc6230261.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils/lc6230261.mid_voice.mid']","../../author-profiling/train data/voice scores/Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils/lc6230261.mid_voice_type0.mid"
"Kinkel,_Johanna/6_Lieder,_Op.19/2_Durch_Carthago’s_Trümmerhallen",Durch Carthago’s Trümmerhallen,5101845,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/6_Lieder,_Op.19/2_Durch_Carthago’s_Trümmerhallen/lc5988341.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.19/2_Durch_Carthago’s_Trümmerhallen/lc5988341.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.19/2_Durch_Carthago’s_Trümmerhallen/lc5988341.mid_voice_type0.mid"
"Viardot,_Pauline/6_Mélodies_et_une_havanaise/1_La_main",La main,5107407,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/1_La_main/lc6634152.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/1_La_main/lc6634152.mid_voice.mid']","../../author-profiling/train data/voice scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/1_La_main/lc6634152.mid_voice_type0.mid"
"Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side","Marion, or Will ye gang to the burn side?",5107150,"Guest,_Jane_Mary",Jane Mary Guest,Female,English composer and pianist,1,2,"../Lieder/scores/Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side/lc6622431.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side/lc6622431.mid_voice.mid']","../../author-profiling/train data/voice scores/Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side/lc6622431.mid_voice_type0.mid"
"Schumann,_Robert/Dichterliebe,_Op.48/13_Ich_hab’_im_Traum_geweinet",Ich hab’ im Traum geweinet,5003152,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Dichterliebe,_Op.48/13_Ich_hab’_im_Traum_geweinet/lc4978396.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schumann,_Robert/Dichterliebe,_Op.48/13_Ich_hab’_im_Traum_geweinet/lc4978396.mid_voice.mid']","../../author-profiling/train data/voice scores/Schumann,_Robert/Dichterliebe,_Op.48/13_Ich_hab’_im_Traum_geweinet/lc4978396.mid_voice_type0.mid"
"Butterworth,_George/6_Songs_from_A_Shropshire_Lad/2_When_I_was_one_and_twenty",When I was one and twenty,5103550,"Butterworth,_George",George Butterworth,Male,English composer,3,12,"../Lieder/scores/Butterworth,_George/6_Songs_from_A_Shropshire_Lad/2_When_I_was_one_and_twenty/lc6214844.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Butterworth,_George/6_Songs_from_A_Shropshire_Lad/2_When_I_was_one_and_twenty/lc6214844.mid_voice.mid']","../../author-profiling/train data/voice scores/Butterworth,_George/6_Songs_from_A_Shropshire_Lad/2_When_I_was_one_and_twenty/lc6214844.mid_voice_type0.mid"
"Lang,_Josephine/6_Lieder,_Op.13/6_Namenlos",Namenlos,5102397,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.13/6_Namenlos/lc6077515.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.13/6_Namenlos/lc6077515.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.13/6_Namenlos/lc6077515.mid_voice_type0.mid"
"Reichardt,_Louise/12_Gesänge,_Op.3/01_Frühlingsblumen",Frühlingsblumen,5001966,"Reichardt,_Louise",Louise Reichardt,Female,German composer,4,43,"../Lieder/scores/Reichardt,_Louise/12_Gesänge,_Op.3/01_Frühlingsblumen/lc5001965.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Gesänge,_Op.3/01_Frühlingsblumen/lc5001965.mid_voice.mid']","../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Gesänge,_Op.3/01_Frühlingsblumen/lc5001965.mid_voice_type0.mid"
"Haydn,_Joseph/10_Canzonets/04_Sailor’s_Song,_Hob.XXVIa31","Sailor’s Song, Hob.XXVIa:31",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/04_Sailor’s_Song,_Hob.XXVIa31/lc6456450.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Haydn,_Joseph/10_Canzonets/04_Sailor’s_Song,_Hob.XXVIa31/lc6456450.mid_voice.mid']","../../author-profiling/train data/voice scores/Haydn,_Joseph/10_Canzonets/04_Sailor’s_Song,_Hob.XXVIa31/lc6456450.mid_voice_type0.mid"
"Gounod,_Charles/6_Mélodies/2_O_Ma_Belle_Rebelle!",O Ma Belle Rebelle!,5079369,"Gounod,_Charles",Charles Gounod,Male,French composer,1,6,"../Lieder/scores/Gounod,_Charles/6_Mélodies/2_O_Ma_Belle_Rebelle!/lc5079373.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Gounod,_Charles/6_Mélodies/2_O_Ma_Belle_Rebelle!/lc5079373.mid_voice.mid']","../../author-profiling/train data/voice scores/Gounod,_Charles/6_Mélodies/2_O_Ma_Belle_Rebelle!/lc5079373.mid_voice_type0.mid"
"Jaëll,_Marie/Les_Orientales/2_Nourmahal-la-Rousse",Nourmahal-la-Rousse,5101248,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/Les_Orientales/2_Nourmahal-la-Rousse/lc6214587.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Jaëll,_Marie/Les_Orientales/2_Nourmahal-la-Rousse/lc6214587.mid_voice.mid']","../../author-profiling/train data/voice scores/Jaëll,_Marie/Les_Orientales/2_Nourmahal-la-Rousse/lc6214587.mid_voice_type0.mid"
"Lehmann,_Amelia/_/The_Highland_Plaid",The Highland Plaid,5107534,"Lehmann,_Amelia",Amelia Lehmann,Female,British composer,1,5,"../Lieder/scores/Lehmann,_Amelia/_/The_Highland_Plaid/lc6644955.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Amelia/_/The_Highland_Plaid/lc6644955.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Amelia/_/The_Highland_Plaid/lc6644955.mid_voice_type0.mid"
"Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/2_Stehe_still!",Stehe still!,5026081,"Wagner,_Richard",Richard Wagner,Male,German opera composer,1,5,"../Lieder/scores/Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/2_Stehe_still!/lc5026077.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/2_Stehe_still!/lc5026077.mid_voice.mid']","../../author-profiling/train data/voice scores/Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/2_Stehe_still!/lc5026077.mid_voice_type0.mid"
"Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude",Serre chaude,5057842,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude/lc5057840.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude/lc5057840.mid_voice.mid']","../../author-profiling/train data/voice scores/Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude/lc5057840.mid_voice_type0.mid"
"Jaëll,_Marie/La_mer/4_Baisers_perdus",Baisers perdus,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/4_Baisers_perdus/lc6156587.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Jaëll,_Marie/La_mer/4_Baisers_perdus/lc6156587.mid_voice.mid']","../../author-profiling/train data/voice scores/Jaëll,_Marie/La_mer/4_Baisers_perdus/lc6156587.mid_voice_type0.mid"
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/01_Noël",Noël,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/01_Noël/lc5001730.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/01_Noël/lc5001730.mid_voice.mid']","../../author-profiling/train data/voice scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/01_Noël/lc5001730.mid_voice_type0.mid"
"Schubert,_Franz/_/Das_Rosenband,_D.280","Das Rosenband, D.280",5101602,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/_/Das_Rosenband,_D.280/lc5946872.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schubert,_Franz/_/Das_Rosenband,_D.280/lc5946872.mid_voice.mid']","../../author-profiling/train data/voice scores/Schubert,_Franz/_/Das_Rosenband,_D.280/lc5946872.mid_voice_type0.mid"
"Warlock,_Peter/Songs/11_My_gostly_fader",My gostly fader,5103527,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Songs/11_My_gostly_fader/lc6202167.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/11_My_gostly_fader/lc6202167.mid_voice.mid']","../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/11_My_gostly_fader/lc6202167.mid_voice_type0.mid"
"Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire",The Sapphire,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid","['voice', 'piano', 'piano', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid_voice_type0.mid"
"Wolf,_Hugo/Eichendorff-Lieder/20_Waldmädchen",Waldmädchen,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/20_Waldmädchen/lc5077482.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Wolf,_Hugo/Eichendorff-Lieder/20_Waldmädchen/lc5077482.mid_voice.mid']","../../author-profiling/train data/voice scores/Wolf,_Hugo/Eichendorff-Lieder/20_Waldmädchen/lc5077482.mid_voice_type0.mid"
"Schröter,_Corona/25_Lieder/17_Der_Erlkönig",Der Erlkönig,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid_voice.mid']","../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid_voice_type0.mid"
